ieee;nwk;model;device_name;entity_id;entity_name;domain;custom_name
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;update.ikea_of_sweden_tradfri_driver_10w_firmware;IKEA of Sweden TRADFRI Driver 10W;update;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;button.second_floor_toilet_lamp_1_tradfri_identify;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;button;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;light.second_floor_toilet_lamp_1_tradfri;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;light;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;number.second_floor_toilet_lamp_1_tradfri_on_off_transition_time;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;number.second_floor_toilet_lamp_1_tradfri_on_level;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;number.second_floor_toilet_lamp_1_tradfri_start_up_current_level;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;number.second_floor_toilet_lamp_1_tradfri_start_up_colour_temperature;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;select.second_floor_toilet_lamp_1_tradfri_start_up_behaviour;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;select;
a4:6d:d4:ff:fe:50:39:a8;0x839B;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 1 TRADFRI;update.second_floor_toilet_lamp_1_tradfri_firmware;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;update;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;button.second_floor_toilet_lamp_2_tradfri_identify;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;button;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;light.second_floor_toilet_lamp_2_tradfri;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;light;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;number.second_floor_toilet_lamp_2_tradfri_on_off_transition_time;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;number.second_floor_toilet_lamp_2_tradfri_on_level;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;number.second_floor_toilet_lamp_2_tradfri_start_up_current_level;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;number.second_floor_toilet_lamp_2_tradfri_start_up_colour_temperature;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;select.second_floor_toilet_lamp_2_tradfri_start_up_behaviour;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;select;
90:39:5e:ff:fe:e3:ac:39;0xDF35;TRADFRI bulb E14 WS candle 470lm;Second floor toilet lamp 2 TRADFRI;update.second_floor_toilet_lamp_2_tradfri_firmware;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;update;
88:0f:62:ff:fe:66:3f:22;0x9F63;RODRET wireless dimmer;Second floor toilet remote RODRET;button.second_floor_toilet_remote_rodret_identify;IKEA of Sweden RODRET wireless dimmer;button;
88:0f:62:ff:fe:66:3f:22;0x9F63;RODRET wireless dimmer;Second floor toilet remote RODRET;sensor.second_floor_toilet_remote_rodret_battery;IKEA of Sweden RODRET wireless dimmer;sensor;
88:0f:62:ff:fe:66:3f:22;0x9F63;RODRET wireless dimmer;Second floor toilet remote RODRET;update.second_floor_toilet_remote_rodret_firmware;IKEA of Sweden RODRET wireless dimmer;update;
5c:c7:c1:ff:fe:83:4f:bd;0x91CE;SOMRIG shortcut button;Entrance lights remote SOMRIG;button.entrance_lights_remote_somrig_identify;IKEA of Sweden SOMRIG shortcut button;button;
5c:c7:c1:ff:fe:83:4f:bd;0x91CE;SOMRIG shortcut button;Entrance lights remote SOMRIG;sensor.entrance_lights_remote_somrig_battery;IKEA of Sweden SOMRIG shortcut button;sensor;
5c:c7:c1:ff:fe:83:4f:bd;0x91CE;SOMRIG shortcut button;Entrance lights remote SOMRIG;update.entrance_lights_remote_somrig_firmware;IKEA of Sweden SOMRIG shortcut button;update;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;binary_sensor.first_floor_toilet_motion_sensor_tradfri_opening;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;binary_sensor.first_floor_toilet_motion_sensor_tradfri;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;button.first_floor_toilet_motion_sensor_tradfri_identify;IKEA of Sweden VALLHORN Wireless Motion Sensor;button;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;number.first_floor_toilet_motion_sensor_tradfri_on_time;IKEA of Sweden VALLHORN Wireless Motion Sensor;number;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;sensor.first_floor_toilet_motion_sensor_tradfri_battery;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;sensor.first_floor_toilet_motion_sensor_tradfri_illuminance;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;switch.first_floor_toilet_motion_sensor_tradfri_on_only_when_dark;IKEA of Sweden VALLHORN Wireless Motion Sensor;switch;
f0:74:bf:ff:fe:e7:9d:0f;0xFD26;VALLHORN Wireless Motion Sensor;First floor toilet motion sensor VALLHORN;update.first_floor_toilet_motion_sensor_tradfri_firmware;IKEA of Sweden VALLHORN Wireless Motion Sensor;update;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;binary_sensor.laundry_motion_sensor_tradfri_opening;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;binary_sensor.laundry_motion_sensor_tradfri;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;button.laundry_motion_sensor_tradfri_identify;IKEA of Sweden VALLHORN Wireless Motion Sensor;button;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;number.laundry_motion_sensor_tradfri_on_time;IKEA of Sweden VALLHORN Wireless Motion Sensor;number;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;sensor.laundry_motion_sensor_tradfri_battery;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;sensor.laundry_motion_sensor_tradfri_illuminance;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;switch.laundry_motion_sensor_tradfri_on_only_when_dark;IKEA of Sweden VALLHORN Wireless Motion Sensor;switch;
f0:74:bf:ff:fe:e7:97:67;0x0EA5;VALLHORN Wireless Motion Sensor;Laundry motion sensor VALLHORN;update.laundry_motion_sensor_tradfri_firmware;IKEA of Sweden VALLHORN Wireless Motion Sensor;update;
a4:c1:38:7a:40:b8:68:bb;0x9445;ZB-CL01;Laundry RGB led strip eWeLight;button.ewelight_zb_cl01_identify;eWeLight ZB-CL01;button;
a4:c1:38:7a:40:b8:68:bb;0x9445;ZB-CL01;Laundry RGB led strip eWeLight;light.ewelight_zb_cl01_light;eWeLight ZB-CL01;light;
a4:c1:38:7a:40:b8:68:bb;0x9445;ZB-CL01;Laundry RGB led strip eWeLight;number.ewelight_zb_cl01_start_up_current_level;eWeLight ZB-CL01;number;
a4:c1:38:7a:40:b8:68:bb;0x9445;ZB-CL01;Laundry RGB led strip eWeLight;number.ewelight_zb_cl01_start_up_color_temperature;eWeLight ZB-CL01;number;
a4:c1:38:7a:40:b8:68:bb;0x9445;ZB-CL01;Laundry RGB led strip eWeLight;select.ewelight_zb_cl01_start_up_behavior;eWeLight ZB-CL01;select;
